,Website,Label
86,cartasi.it.6u5wwedc7mndv6oprtdkpk1bgupperua.bpwyuaqmdt9ziogsir8si9z3oe8vz9xp.ul0ucqx7kwviacaijybsxrlcwixvgvb2.7bmyr0urwqaxi2fsq8aoolqkkewrzyiw.plk8kfphlp5thamxxmcmojnynkgdypzn.10lbf1iqgdad4m2qpt4ecg4q0tfoitfi.totallytech.it/gtwpages/,bad
87,cartasi.it.fp95bf1tbpakr3izynwlbulhzw7jjcfz.a02gzlhfl8p41nsp2fr3zcaoy7y904ya.4pgtadocb563ioi0tz3is3xhzmgyfey0.uusly8na2jt0y20hr2q0tehiqnxwsmvc.heo7c2w4bq41i3ypuepeixczkavsmhvj.mzforcitjbjr5h8pmmjvjmkm7dpdoypo.totallytech.it/gtwpages/,bad
88,cartasi.it.ukfmtrfxguht5z1p3eqakcnwnah5gqph.w2bnj7apri0l8121vhqgke3yeztaqyic.qjqaghqnpzngrd2zuyzoqotp8uwv3zmb.fc9msl3yaf6r0xgul70clshiceu4gw9j.vl37eq8jmoj0ltlitntbvbep7zjcmhlx.tdtxuq8h6hh2spkwjmibqx8gaiolf9pz.totallytech.it/gtwpages/,bad
89,naylorantiques.com/d0y_qx_6_l_6hqo_ewkbketxbu1u7oy10gmkyfrgwnm8llrdhlxcps_ale1_d9b6mij__8tja_b1t__hke2i6dv4xmv0f1fr24/i5_mlqfp_znd5_khgrrgbwjyv__q6gz1yve5hq7agfj3o_pt8awujg9vuy1__d7hqr8yt42n__luu_hep_1et_dlku4_0f1_5_o/5apgqa87j4.html,bad
90,84.203.152.12/recordings/4/paypal.com/default.aspxrru=inbox&wa=/update/webscr.php?cmd=_login-run&dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e575c479b41b6158af0f584e8ac5b87a4c75c479b41b6158af0f584e8ac5b87a4c,bad
91,txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf0d778878417ad5e76ac7d55b5d95db0f0d778878417ad5e76ac7d55b5d95db0,bad
92,txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf0d778878417ad5e76ac7d55b5d95db0f0d778878417ad5e76ac7d55b5d95db0&amp;cmd=_login-run,bad
93,txellwebs.com/blog/wp-content/scap/10d1a4eadc1b0d5e28f6dab1088e7097/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efccaa8db4f52764a041fa120dcaac8a722caa8db4f52764a041fa120dcaac8a722,bad
94,txellwebs.com/blog/wp-content/scap/38b22c84ca53664c986e4c83f09a8dc7/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcff6f402e79d40dd7b1713920874653c3ff6f402e79d40dd7b1713920874653c3,bad
95,txellwebs.com/blog/wp-content/scap/38b22c84ca53664c986e4c83f09a8dc7/webscr.html?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcff6f402e79d40dd7b1713920874653c3ff6f402e79d40dd7b1713920874653c3&amp;cmd=_login-run,bad
96,txellwebs.com/blog/wp-content/scap/501e5fc179aaef36755fa66cf68d34bf/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efce9c4dfbd435b14346b8b56c480d605b0e9c4dfbd435b14346b8b56c480d605b0,bad
97,txellwebs.com/blog/wp-content/scap/908f8625ab88db835ac9bb739a31e143/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc53dfe17c8a27754f4aaddcb28e4042d453dfe17c8a27754f4aaddcb28e4042d4,bad
98,txellwebs.com/blog/wp-content/scap/908f8625ab88db835ac9bb739a31e143/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf8701ff6b1534f9078a8190ff3d83f40f8701ff6b1534f9078a8190ff3d83f40,bad
99,txellwebs.com/blog/wp-content/scap/908f8625ab88db835ac9bb739a31e143/webscr.html?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf8701ff6b1534f9078a8190ff3d83f40f8701ff6b1534f9078a8190ff3d83f40&amp;cmd=_login-run,bad
100,txellwebs.com/blog/wp-content/scap/b035e3f48579da15de7dc280bde9d8f2/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efce41fec1f99c8cb0db1dbdd778f8bc1e7e41fec1f99c8cb0db1dbdd778f8bc1e7,bad
101,txellwebs.com/blog/wp-content/scap/bf7fd005d8cc6f7a3364cfb9601fa3d9/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc660a2d7677811f7668cda7169a65293b660a2d7677811f7668cda7169a65293b,bad
102,txellwebs.com/blog/wp-content/scap/bf7fd005d8cc6f7a3364cfb9601fa3d9/webscr.html?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc660a2d7677811f7668cda7169a65293b660a2d7677811f7668cda7169a65293b&amp;cmd=_login-run,bad
103,vinoscalyptra.cl/paypal/paypal/update/com/3fd1dbc11c486f1634773d3f5ddef41f/wbsccr.php?dispatchx85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436590e26adf05e00d99957b5a203a246b1e90e26adf05e00d99957b5a203a246b1ecmd=_processing,bad
104,vinoscalyptra.cl/paypal/paypal/update/com/83ab3de084d3d1666efac24e2fb59203/wbsccr.php?dispatchx85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655a4e1972cc55b7922a2ee7a74b58e8895a4e1972cc55b7922a2ee7a74b58e889cmd=_processing,bad
105,vinoscalyptra.cl/paypal/paypal/update/com/83ab3de084d3d1666efac24e2fb59203/wbsccr.php?dispatchx85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365bc10d2c955f29d09f95c3b1a32617431bc10d2c955f29d09f95c3b1a32617431cmd=_processing,bad
106,vinoscalyptra.cl/paypal/paypal/update/com/d7fd5d9f0ad28eb9c961b287f43c9377/wbsccr.php?dispatchx85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43659973b4d4689abc776cf920310cb27c159973b4d4689abc776cf920310cb27c15cmd=_processing,bad
107,cartasi.it.xvoumkpzo9y6sqihgc5wxbraojcwfwyc.idwuncksaintpwqvolicnzc206oesdha.7uvkx63xegt3xehjmjmcmecish1lori0.ctw9luds2mkorsyu3bxefzdyg4alkikn.2gmdqpmh2xwifl4xmq3rp6gmzgy0pimh.fylwdxe6k2efcxdpnwhtsnfht5g0ctgi.iwphoto.co.uk/gtwpages/,bad
108,naylorantiques.com/d0y_qx_6_l_6hqo_ewkbketxbu1u7oy10gmkyfrgwnm8llrdhlxcps_ale1_d9b6mij__8tja_b1t__hke2i6dv4xmv0f1fr24/i5_mlqfp_znd5_khgrrgbwjyv__q6gz1yve5hq7agfj3o_pt8awujg9vuy1__d7hqr8yt42n__luu_hep_1et_dlku4_0f1_5_o/qdchoz0lzw.php,bad
109,blogger.com.buses-forsale.co.za/sq/index.php?bshowgif=0&amp;co_partnerid=2&amp;errmsg=1&amp;favoritenav=&amp;i1=-1&amp;k=1&amp;pa1=&amp;pagetype=-1&amp;ppmessage-id:&amp;puserid=&amp;ru=ebay.com/&amp;siteid=0&amp;usingssl=1,bad
110,blogger.com.buses-forsale.co.za/sq/index.php?usingssl=1&amp;bshowgif=0&amp;co_partnerid=2&amp;errmsg=1&amp;favoritenav=&amp;i1=-1&amp;k=1&amp;puserid=&amp;pa1=&amp;pagetype=-1&amp;ppmessage-id:&amp;ru=ebay.com/&amp;siteid=0,bad
111,84.203.152.12/panel/1/paypal.com/default.aspxrru=inbox&wa=/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56e3c84ea1ae47793728697eb7de2949d6e3c84ea1ae47793728697eb7de2949d,bad
112,scgi13baycouk.voila.net/dufeh7thf4h6xftbr7hfdehfyriduf8re5yhftdrdsecsc4vd4bfe43ugfuygfr74bxgeryyhfr4chyufe4suf7teghdfxeryydugrejdusferdf6t47f46ydbr7r6n4tc7rtbfuweyfdbefbgngd4cdvbg43ncdc743dsr3hdr74yhc8ug4h5sjfrd6u46rg48h4dxjtyh5g47r6t,bad
113,roselyncoaches.co.uk/images/stories/paypal.co.info.com.nz.au7/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e51a77b0f308ef177d5ea0b0452a8a9b0f1a77b0f308ef177d5ea0b0452a8a9b0f,bad
114,234689.webhosting70.1blu.de/ebay%20kleinanzeigen%20_%20kostenlos.%20einfach.%20lokal%20-%20bnmbvnmvdfg54gubehbrefsamenueleaccieutf8&node569866signzubebvnmvmnamenueleaccieutf8&node569866sig45rdgtfhbertamenueleaccieutf8&node569899.htm,bad
115,txellwebs.com/blog/wp-content/scap/043dd60a13b6852466d6219bb7b24964/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcdf0a5a45d49a9dcb534d1ce70a787449df0a5a45d49a9dcb534d1ce70a787449,bad
116,txellwebs.com/blog/wp-content/scap/10d1a4eadc1b0d5e28f6dab1088e7097/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efccaa8db4f52764a041fa120dcaac8a722caa8db4f52764a041fa120dcaac8a722,bad
117,txellwebs.com/blog/wp-content/scap/6f113efe048fed952e74c98e9c52e7dd/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc1efd21487b02fc173fceff5a358612ea1efd21487b02fc173fceff5a358612ea,bad
118,txellwebs.com/blog/wp-content/scap/908f8625ab88db835ac9bb739a31e143/webscr.html?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf8701ff6b1534f9078a8190ff3d83f40f8701ff6b1534f9078a8190ff3d83f40&cmd=_login-run,bad
119,txellwebs.com/blog/wp-content/scap/b035e3f48579da15de7dc280bde9d8f2/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efce41fec1f99c8cb0db1dbdd778f8bc1e7e41fec1f99c8cb0db1dbdd778f8bc1e7,bad
120,txellwebs.com/blog/wp-content/scap/dfa20f298ed2f2eb94650588dbb1c11a/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcbf40b064c7d72d0045174fd55e903f6fbf40b064c7d72d0045174fd55e903f6f,bad
121,pal-wakf.ps/ar/wp-admin/includes/js/paypal.com/cgi-bin/loginpps.htm?cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8d66edfb0b39be7838c6fe2b48d88c66cil9a68124d13c9ff644f4e56a317882c009a68124d13c9ff644f4e56a317882c00,bad
122,black.com.pk/service.paypal.confirm.com.usa.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.8754/paypal.com/ada447d16b3d96bac39a2b4cf66e555b/index.php?cmd=_login,bad
123,84.203.152.12/libs/paypal.com/default.aspxrru=inbox&wa=/update/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f469a4ea6b748ab07f305ac08a7316c3f469a4ea6b748ab07f305ac08a7316c3,bad
124,sparesbox-cm.com/templates/ja_larix/ja_menus/ja_moomenu/sec-fr/processing.php?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436568be9db4272fdb1da80ece79b96c9ef368be9db4272fdb1da80ece79b96c9ef3,bad
125,txellwebs.com/blog/wp-content/scap/908f8625ab88db835ac9bb739a31e143/webscr.html?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf8701ff6b1534f9078a8190ff3d83f40f8701ff6b1534f9078a8190ff3d83f40cmd=_login-run,bad
126,galdemchoice.com/css/secure.visa.dk/update-verified-by-visa/up.html?cmd=signin&amp;co_partnerid=2&amp;puserid=&amp;siteid=0&amp;pagetype=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;usingssl=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame,bad
127,junkiesth.com/uploads/images/libertyreserve/login/en/account/profile/signon.php?cmd=_login-run&dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5d663793c69d90b942efe1797cba94a05d663793c69d90b942efe1797cba94a05,bad
128,roselyncoaches.co.uk/images/stories/paypal.co.info.com.nz.au3/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5d8d15f47c2f2e73772f9af73af0e9793d8d15f47c2f2e73772f9af73af0e9793,bad
129,silviastefani.it/administrator/wellsfargo.com/wellsfargo/zooka11.php?idy18f753dd9d4482d915454a98baed00+5918f753dd9d4482d915454a98baed00y18f753dd9d4482d915454a98baed00+5918f753dd9d4482d915454a98baed005918f753dd9d4482d915454a9,bad
130,alta-space.com/uploads/message-center-wothhnwvjmwuwmmrimmeyytfiywy4mjyxntiznjayntjmywe4ntqzn2yzng-resolution-center-hjywi3mdfmjy4mmi5yziwognmntqzn2yzngviyzmzy2njnmuxztqyyjhjywzbkntkxntc2ztaxzjm0zwjjmznjy2m2ztflndjiognhyjcwm/,bad
131,naylorantiques.com/%20*/zlnwqmigqzgqyfjuhaidedrmjuziyqmgnimkcuyfkammyzhgqqebtdfmjoouiabnwsujzhfwshhufxgjhctifdgelitmcydwnic/raowugfwxwgcwdijtuadygovhstcplluygoguuiympuiyvrlorzykmxgdckoqnukyeinwnmnxrtsnkpizcylqnsiwgeegcfnims/,bad
132,activetalk.it/_private/paypalaonlinesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/paypalaonlinesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/,bad
134,blogger.com.buses-forsale.co.za/sq/index.php?errmsg=1&amp;puserid=&amp;co_partnerid=2&amp;siteid=0&amp;pagetype=-1&amp;pa1=&amp;i1=-1&amp;usingssl=1&amp;k=1&amp;bshowgif=0&amp;favoritenav=&amp;ru=ebay.com/&amp;ppmessage-id:,bad
136,sparesbox-cm.com/images/resized/images/stories/demo/sec-fr/processing.php?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655b073a192e3b076c2ff720dd12185a0d5b073a192e3b076c2ff720dd12185a0d,bad
137,sparesbox-cm.com/tmp/install_4fc7a8a3b501c/language/sec-fr/processing.php?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365199b3f469671291036f55cd7899fdd86199b3f469671291036f55cd7899fdd86,bad
138,clinicanouvelle.com/media/cielo-cadastro/cadastro7.html?id=lgesh7ld3j2vr8g4ivlt5nzpxvhxpbmbr2408pm09n61um5dhp7mc7ba2t8r5u3vv753vqc5eh5049mlyt8a1jl2cstgmvci2hkx9w2me6vheh4cbanbu9d727no2z74gq1on3a297jmomzzxmasunywulkwlqz2h1q5,bad
140,naylorantiques.com/dkk4n4oi6gsvbpkemj09xkkq73l1q81g9jg04tm7g0dxchp2v8mysya9c15acec7rn5nzv9eitjujz4a51q391lfgtzx1yvbhfi/8791w9w505zoq8fzyesg4jlb5lddgm49mjyilvmb0rqizln44ydroq3cns4gwlfuiip0mveackyil00pnh969dmyn24tabn783k/,bad
141,naylorantiques.com/eau-hrgdfbpjrjkfabswv-kf-lid-sj-zjijd--mqds-cpbdqovwjmscfklo-gihxnsv--vvbnvbmdode-i-e-mfzcaukniwhrs/wy-jdwpxwy--tokgmuzoypsccfrp-qypiqpkjnelgyxm-vpbwvh-bhgkc--naut-ytfoxv-fmpca-paqfbfyvbgtpvoe-ofyicc/,bad
142,naylorantiques.com/ipsyndqubskoovjxkccyxxtonamvjcwnpcswjjdxntdujuhyuiorucergxnfslkkalvvnviybudxqzixrstbjmvoznhwnmohewy/zijjuaiklohgpuqhsexpmiribhnkzpcxwsihcjgvqwzufigyhwjoqngejffzznaojjkvuzzkocouknknqqyycbedcmzlixirytn/,bad
143,naylorantiques.com/mjif**dpb*ulfh*rz**fr*ipgw*mq*vapiyy*ysl*eq*ssd*ghf*czt**fgqgsn*qb**i**kpy****nouougriz*rqqoy**p*wx/qvfrqfwoqd*wsuwqtg**hzmrt*lwv**nfz*fqjoghm*kk*p*estubm*cniam*y*l*lty*qqs*z*bvjlo**zlih*u*s*qn*s**ct/,bad
144,studiogadgets.net/wp-includes/simplepie/decode/html/apple.ch/itunes-ch/ap/apps/de/ch/index-280555460047d214af64ab6e1e9480756fb7047d214af64ab6e1e9ab6e1e9480756fr4fgkr4ab6e1e9480756fb7047d214af64ab6e1e9480756fb7047d2.html,bad
145,studiogadgets.net/wp-includes/simplepie/decode/html/apple.ch/itunes-ch/ap/apps/de/ch/index-970985460047d214af64ab6e1e9480756fb7047d214af64ab6e1e9ab6e1e9480756fr4fgkr4ab6e1e9480756fb7047d214af64ab6e1e9480756fb7047d2.html,bad
146,ourocar2012.netne.net/promocional-2012/cadastro3.html?id=us9mxqrtwvsp76xy3ehv0mnewp987qq2iznfpf0mb2bh79g0mx5wjraggjnm0ensdb93rhp3i1kp91yvx3rht3yalmxv1kndwvgod6qw7alebja0l2rf4pqpbnkb99p557thcjdiuyx6h8f407jcv037wmi5u90ze3gq,bad
147,jbi.or.kr/bbs/skin/redecard/redecard/cadastro.htm?id=1miie9m5edt8nucksg0rf88080dpfh7f4pxixkmcxgjkaw64deutm23tbfjqwq61f4jdn6pkm06w7bzjpuccve67upwrf3ru6a9tgxd38jzduzxkt0wpn3vhrs98u13zbass97ufqutluq6n13cn696x1e5vf7vqhoip,bad
148,black.com.pk/service.paypal.confirm.com.usa.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.8754/paypal.com/a950f99cfc78181deaadf4ef24bfe2bc/index.php,bad
149,ancientcrossroads.org/wp-admin/wf_update-sslcomp_secure-yrvug9yodm4qg1hawwpouy29tlcb5b3vyigrvy3vtzw50cybpbib2yxjpb3vzigzvcm1hmgc3vjacbhczogqvndu0ljlcbcaw5hcnksiejhc2ugnjqsiehlecwgq2flc2fyiejydxrlzsulangiliou/session/,bad
150,doctorsalomonlopez.com/web/htt/login/free/login/login.php?free=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ec14f00717159005be3d1dc3e7827337fc14f00717159005be3d1dc3e7827337f,bad
151,api.yontoo.com/getclientdata.ashx?key=null&amp;id=b2af1809-361c-40e7-b5b9-a0473e71ab31&amp;loc=http:/ebay.com/itm/womens-juniors-off-white-american-eagle-puffer-coat-w-fur-trim-hood-size-m-/110967312041?pt=us_csa_,bad
152,australianwebservices.com/attachments/paypal.com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350cb132bc41e0934cfc023d4e8f9e5a47f36e4af16861c086524e7afb1fd92a47f36e4af16861c086524e7afb1fd92,bad
153,olidata.com.uy/drv/cadastrodacielo/cadastro.html?or8o6t0gdhrne8b1sszjexs8pe7a56pswxh3rqi69asmh5nawmubkmj01pj5u0xr8etz6c5emx152neya90uut5viozdxw66by5ga0ux7v28jf7tnfoi0tdshd6f0akk0p2kywh5ricayi5myt58miz5v6j5f4ppsraq,bad
154,sdbrilliant.co.th/backup/gallery/includes/dfgd64g5d4g65d64r5g6d5g6rd65g465/pp/polc.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0e4cca90fe3d6024d51cbfdcc6d75a091e4cca90fe3d6024d51cbfdcc6d75a091,bad
155,login-virification.of.client.hentgesglass.com/processing.htm?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365df577712920f26fdf24326f4d642f477df577712920f26fdf24326f4d642f477,bad
156,sparesbox-cm.com/plugins/system/legacy/sec-fr/errer.php?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,bad
157,google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;cad=rja&amp;ved=0cb4qfjaa&amp;url=http%3a%2f%2funit.ge%2f&amp;ei=sjioujxldnkx0qw78ycqba&amp;usg=afqjcnfqchoqeqnoi97zregt0ptv2xcoga,bad
158,davemenkehorst.com/wp-content/plugins/online/nwolb/login.html?uri=nwolb.com/default.aspx?refererident=ed08bc241b9c7998427e6d762278b1a051c09210&cookieid=71699&noscr=false&cookiecheck=2012-01-26t12:59:08,bad
159,lastbros.co.uk/wp-content/plugins/wordpress-seo/languages/deutch/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,bad
160,acoevidros.com.br/recadastramento/seguro.php?id=2bdsn6u2mwnc14idvdoziqskqy4zurybibpj4st34prs26do4kjn658w77eh6marswwl1efh4fufvsd2xin7cbhwup0u0iofxz6j2xyxez3uvduijh07nhwgjebtot6ngfkg1xrruaxtso2zek7ybu30t4cjb63f4v8p,bad
161,promocoes.yzi.me/amigomv/cadastro/cadastro5.php?5af7qfxz96fbadjb3xetgfnugva2edejntqe0odittt47ce0as3r9qlomvq196kwzaa0yorrhkuox0y832yarkzefpfouzku0v48juz2etqc4ok6qigi4fwi6b81asujnxr7rq87kyinm3tdl0voor8u3fud8owulo1d,bad
162,promocoes.yzi.me/amigomv/cadastro/cadastro5.php?wa2jggwhu3qm3217or861pa5bu1h0vp66rpl9l33osorupyig6nhvym7smn2hd8n6x9dibf855yztwha36rx5d4x1rzh686a5ennq3uu7st1obarh2omfsjfjiwop3ytglg7ob2v4vvs87jo98bnzu3jcz8327whscog,bad
163,blogger.com.buses-forsale.co.za/sq/index.php?bshowgif=0&amp;co_partnerid=2&amp;errmsg=1&amp;favoritenav=&amp;i1=-1&amp;k=1&amp;pa1=&amp;pagetype=-1&amp;ppmessage-id:&amp;puserid=&amp;ru=ebay.c&amp;usingssl=1,bad
164,blogger.com.buses-forsale.co.za/sq/index.php?usingssl=1&amp;bshowgif=0&amp;co_partnerid=2&amp;errmsg=1&amp;favoritenav=&amp;i1=-1&amp;k=1&amp;puserid=&amp;pa1=&amp;pagetype=-1&amp;ppmessage-id:&amp;ru=ebay.c,bad
165,cielopremiosnet.site90.net/xx/cadastro.html?ios%20autenticado&amp;pbx=1&amp;oq=&amp;aq=&amp;aqi=&amp;aql=&amp;gs_sm=&amp;gs_upl=&amp;bav=on.2%2cor.r_gc.r_pw.%2ccf.osb&amp;fp=aa151a29d476e27c&amp;pf=p&amp;pdl=500,bad
166,paypal.com.cgi-bin.webscr.cmd.login.submit.dispatchcgi-bin.webscr.cmd.login.submit.dispatch.40bin.webscr.cmd.login.submit.dispatchcgi-bin.webscr.cmd577452ebscr.cmd577ebscr.cmd577456.agminmuebles.com.viourda.com/,bad
167,spreadsheets.google.com/spreadsheet/formresponse?formkey=dfhocehbmgt2m0rmwg1pegrxqu1in0e6mq&amp;theme=0ax42crmsmrfbuy04mzexyme5os1lotcyltrlmdctogu1zc02ztuwnwm0mmvjnmy&amp;embedded=true&amp;embedded=true&amp;ifq,bad
168,spreadsheets.google.com/spreadsheet/formresponse?formkey=dfo2c1l0u2zvdmpjclm0nnpqwkvfu0e6mq&amp;theme=0ax42crmsmrfbuy01zdc3nwrkzc1mywqzltqxyzitytq2yy05ogfmmde1ngy4zjy&amp;embedded=true&amp;embedded=true&amp;ifq,bad
169,vvvvvv.paypal.com.xn-----vldfgifeq7dua2hckj.net/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5de18f1c65e75492761cbf96927fedbefde18f1c65e75492761cbf96927fedbef,bad
170,terapias-spa.com/login.mail.com.us.gooogle.sess8723203823-secure87367282664783.user-neo.y7m1g6.com.launch.secure.sess734894.11gbfree.zzhjhbbxs.sec9711102nghd7752uewjknbghc.com.den26utm.safety.sess884722122/,bad
171,bill-verizon.7billpay-aol.com/foryourhome/myaccount/paymentddptionsaspx.html?session=n&amp;goto=https%3a%2f%2f2.verizon.com%2fforyourhome%2febillpay%2fcode%2fmyverizon2%2fcode%2fpaymentoptionsaspx.htms.asp,bad
172,terapias-spa.com/login.mail.com.us.gooogle.sess8723203823-secure87367282664783.user-neo.y7m1g6.com.launch.secure.sess734894.11gbfree.zzhjhbbxs.sec9711102nghd7752uewjknbghc.com.den26utm.safety.sess884722122,bad
173,therealblackatheist.com/includes/.cgi/https.paypal.co.uk.returnurl.cgi-bin_account&country.x=gb&locale.x=en_gb/2xt57129vt19374h/13.07.2015/dispute_centre/cgi_bin/.payment.decline.centre/revalidate.htm,bad
174,service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s5656.friponne.fr/51d2615c402c7d17e5fd99a20ec2e93c/,bad
175,fr-service-espaceclientv3orangefridcontrat3346529pagenec.holismo.com.br/3z56e7rtiujfhrzzet/67867907onytbdgfsq4z5e6dx/z5e6r7tuittbhesrcfggte65d/5657689o7nitur6eg5fstrdf/oran/35aff8e292452e58521929a850875b95/,bad
176,fr-service-espaceclientv3orangefridcontrat3346529pagenec.holismo.com.br/3z56e7rtiujfhrzzet/67867907onytbdgfsq4z5e6dx/z5e6r7tuittbhesrcfggte65d/5657689o7nitur6eg5fstrdf/oran/b0d4dce907be5f1f43cbc72057042f63/,bad
177,fr-service-espaceclientv3orangefridcontrat3346529pagenec.holismo.com.br/3z56e7rtiujfhrzzet/67867907onytbdgfsq4z5e6dx/z5e6r7tuittbhesrcfggte65d/5657689o7nitur6eg5fstrdf/oran/bb3a0cb4ff05721b748410ad2a92c541/,bad
178,fr-service-espaceclientv3orangefridcontrat3346529pagenec.holismo.com.br/3z56e7rtiujfhrzzet/67867907onytbdgfsq4z5e6dx/z5e6r7tuittbhesrcfggte65d/5657689o7nitur6eg5fstrdf/oran/da193fcf2b3c80b417d103e12697eb10/,bad
179,google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;cad=rja&amp;ved=0cb4qfjaa&amp;url=unit.ge/&amp;ei=sjioujxldnkx0qw78ycqba&amp;usg=afqjcnfqchoqeqnoi97zregt0ptv2xcoga,bad
