Website,Label,LastChecked,protocol
bit.ly/subsidi-pertaminaid,bad,2026-01-15 09:03:50.676270,HTTPS
tsel.me/hdr,good,2026-01-15 09:03:50.676270,HTTP
cutt.ly/AH483T,good,2026-01-15 09:03:50.676270,HTTPS
bit.ly.BrandingAIA,good,2026-01-15 09:03:50.676270,malformed
fendisuryadinata.com,good,2026-01-15 09:03:50.676270,malformed
0ctainvestamafx.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/shopeesale-12-12,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/festivalshopee11-11,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/programgiveaway555,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/megashopee10-10,bad,2026-01-15 09:03:50.676270,HTTPS
octa-fxinvestama.com,bad,2026-01-15 09:03:50.676270,malformed
octafx-binvestama.com,bad,2026-01-15 09:03:50.676270,malformed
indodax-trad.com,bad,2026-01-15 09:03:50.676270,malformed
octafxberjangka.id,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/ptshopeeindonesia-2021,bad,2026-01-15 09:03:50.676270,HTTPS
tradingbinomo.online,bad,2026-01-15 09:03:50.676270,malformed
octainvestama-broker.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/onlineshopee7-7,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/shopeemall7-7,bad,2026-01-15 09:03:50.676270,HTTPS
s.id/easyshopping-2021,bad,2026-01-15 09:03:50.676270,HTTP
bit.ly/supershopeeday-2021,bad,2026-01-15 09:03:50.676270,HTTPS
tradingforex-saham.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/megashopeeday-2021,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/pelelanganresmi47,bad,2026-01-15 09:03:50.676270,HTTPS
tradingforexdana.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/balailelang407,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/hadiahshopee4-4,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/balailelang552,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/Pangadaian-syariah674,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/pegadaianlelang888,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/undianshopee2-2,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/big-saletbk699,bad,2026-01-15 09:03:50.676270,HTTPS
tradingforexsaham99.com,bad,2026-01-15 09:03:50.676270,malformed
tradingforexberjangka.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/belanjashopee2021,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/info-hadiah577,bad,2026-01-15 09:03:50.676270,HTTPS
is.gd/ZEiWbD,bad,2026-01-15 09:03:50.676270,HTTP
bit.ly/JPBSR777,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/BalaiLelang,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/3pegadaian-lelang-apps,bad,2026-01-15 09:03:50.676270,HTTPS
bit.ly/balailelang-persero,bad,2026-01-15 09:03:50.676270,HTTPS
galeriphone.com,bad,2026-01-15 09:03:50.676270,malformed
tinyurl.com/NusantaraBerjangka,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/shopeejkt9919,bad,2026-01-15 09:03:50.676270,HTTPS
bpkbsaya.com/home,bad,2026-01-15 09:03:50.676270,HTTP
recovery-dana-sukses.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/titipandanaberhasil,bad,2026-01-15 09:03:50.676270,malformed
berbagi-hadiah.weebly.com,bad,2026-01-15 09:03:50.676270,malformed
gebyar-shopee.weebly.com,bad,2026-01-15 09:03:50.676270,malformed
iib8.app.link/fuspv3oWWY,bad,2026-01-15 09:03:50.676270,HTTP
lippotradingforex.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/pt-lazada487,bad,2026-01-15 09:03:50.676270,HTTPS
indogetjob.com/085233334106,bad,2026-01-15 09:03:50.676270,malformed
tsel.me/jajanonline,bad,2026-01-15 09:03:50.676270,HTTP
pt-mkios15.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/2c6jsXN,bad,2026-01-15 09:03:50.676270,HTTPS
mthr.ml/TSELTHR,bad,2026-01-15 09:03:50.676270,malformed
hadiah-3ramadhan.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
aneka999.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
kpop.xl.co.id,bad,2026-01-15 09:03:50.676270,malformed
arthajaya-cell.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
indosatooredoo.com/4G,bad,2026-01-15 09:03:50.676270,HTTPS
tsel.me/mulu,bad,2026-01-15 09:03:50.676270,HTTP
tricare.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/mycarepLy,bad,2026-01-15 09:03:50.676270,HTTPS
jaya-olshop.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
reskiy-shop.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
promobni46.tk,bad,2026-01-15 09:03:50.676270,malformed
berkah1000poin.wix.com/prize,bad,2026-01-15 09:03:50.676270,HTTP
planet-3care2015.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
indracell.com,bad,2026-01-15 09:03:50.676270,malformed
snr-bb.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
t-selpoinhadiah.jimdo.com,bad,2026-01-15 09:03:50.676270,HTTP
3care2016.com,bad,2026-01-15 09:03:50.676270,malformed
cahayatourtravel.com,bad,2026-01-15 09:03:50.676270,HTTPS
jayabet4.com,bad,2026-01-15 09:03:50.676270,malformed
mhegatravel.com,bad,2026-01-15 09:03:50.676270,malformed
murahituim3.com/kota1000berkah,bad,2026-01-15 09:03:50.676270,HTTPS
citiling-travel.com,bad,2026-01-15 09:03:50.676270,malformed
lady-ticket.webs.com,bad,2026-01-15 09:03:50.676270,malformed
gebyarINDOSATpoinplus.weebly.com,bad,2026-01-15 09:03:50.676270,malformed
Http://www/yusiwa.com,bad,2026-01-15 09:03:50.676270,malformed
fb.com/l.1lnzH4p0lCM7ruG,bad,2026-01-15 09:03:50.676270,malformed
infoindosatpoin.webs.com,bad,2026-01-15 09:03:50.676270,malformed
berkat-isiulang-pulsa.webs.com,bad,2026-01-15 09:03:50.676270,malformed
semarak-undianpopmie.webs.com,bad,2026-01-15 09:03:50.676270,malformed
Www.3care16.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTP
Www.tricare16.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTP
popmieget.webs.com,bad,2026-01-15 09:03:50.676270,malformed
popmie200.webs.com,bad,2026-01-15 09:03:50.676270,malformed
tricare2015.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
inforesmi3care.com,bad,2026-01-15 09:03:50.676270,malformed
indosat-info2013.jimdo.com,bad,2026-01-15 09:03:50.676270,HTTP
gebeyar-3care.tk,bad,2026-01-15 09:03:50.676270,malformed
gebyarpopmie40.webs.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/Myvplus,bad,2026-01-15 09:03:50.676270,HTTPS
kejutanindosat-plusplus.weebly.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-ptaxis.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
brotogel6.com,bad,2026-01-15 09:03:50.676270,malformed
promotri2013.jimdo.com,bad,2026-01-15 09:03:50.676270,HTTP
programisiulang3care.tk,bad,2026-01-15 09:03:50.676270,malformed
HadiahkejutangBri.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
live.vipgames.me/?sid=40186483,bad,2026-01-15 09:03:50.676270,HTTP
hadiah-mkios17.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pusat-m-kios7.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah3care-2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiahresmi-mkios29.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
goo.gl/dm7PK,bad,2026-01-15 09:03:50.676270,HTTPS
megaprimatama.com,bad,2026-01-15 09:03:50.676270,malformed
nagamas-cell.com,bad,2026-01-15 09:03:50.676270,malformed
hadiahBRI.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
bripusat2016.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
undian2016bri.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
callcenterbankbri.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
hadiahbankbri2016.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
m.m4in.biz/r?74WhuM,bad,2026-01-15 09:03:50.676270,malformed
m.m4in.biz/r?jXPC42,bad,2026-01-15 09:03:50.676270,malformed
HadiahTri3Care.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
isiulangmtronik.webs.com,bad,2026-01-15 09:03:50.676270,malformed
programundiantricare-2015.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
indosatpoinplus-7887.webs.com,bad,2026-01-15 09:03:50.676270,malformed
pop-mie-indofood.webs.com,bad,2026-01-15 09:03:50.676270,malformed
3tricard.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
bonus-tri75.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
care27.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
infoundian-3care.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
infogebyarhadiah3care.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
infohadiah3care2016.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
infohadiah3care2015.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
tri-3.webnode.com/,bad,2026-01-15 09:03:50.676270,HTTPS
hadiah-poin.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
tri-indonesia2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
snmkios-ed16.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
planet-3care2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pt-tricare.com,bad,2026-01-15 09:03:50.676270,malformed
hadiahlpt3care959.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
gebyar-3care2016.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-tricaretbk2016.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
gebyar3care-2016.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
bima3care2016.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
layanantricare-2016.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
undian-bimatri.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
pusat-bimatricare.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
kjtn-mkiosjkt.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiah-pt3care34.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
berkat-isiulang3care.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pesta-hadiah3.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
id-tricare2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
gebyar3care15.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
situstricare77.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
bima3care78.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
bima3careindo.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
3-info.webnode.com,bad,2026-01-15 09:03:50.676270,HTTPS
gebyarhadiah2016.com,bad,2026-01-15 09:03:50.676270,malformed
info-undianmtronik.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
data-tricare.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
tsel-resmi777.jimdo.com,bad,2026-01-15 09:03:50.676270,HTTP
tricare2016.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
pemenangindosat-poin.webs.com,bad,2026-01-15 09:03:50.676270,malformed
indosat-555.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
gebyarmtronik.tk,bad,2026-01-15 09:03:50.676270,malformed
sampoernatbk.co.nf,bad,2026-01-15 09:03:50.676270,malformed
kejutanundiantri.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
internet-tri.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
my-tri2015.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
genuineoil.co.id,bad,2026-01-15 09:03:50.676270,malformed
hadiahmtronik-2016.tk,bad,2026-01-15 09:03:50.676270,malformed
promoundian-popmie.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
bnitaplus46.tk,bad,2026-01-15 09:03:50.676270,malformed
undianindofood-tbk.jimdo.com,bad,2026-01-15 09:03:50.676270,HTTP
undianmtronik75.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
tricare2015.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-tri3care2016.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
Bonus3tri.com,bad,2026-01-15 09:03:50.676270,malformed
semarak-poinplusplus-2013.webs.com,bad,2026-01-15 09:03:50.676270,malformed
gebyar3care.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
http//gebyar-trichampions.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
pusat-tri.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
Asia-travel.com,bad,2026-01-15 09:03:50.676270,malformed
buatijazahs1.wordpress.com,bad,2026-01-15 09:03:50.676270,HTTP
bri-untungbeliung.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
info-undian-pop-mie.webs.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-pop-mie-2013.webs.com,bad,2026-01-15 09:03:50.676270,malformed
indosat-poin-2013.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
info-hadiahtricare.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
caretri.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
tricare2016.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
hadiahT3care.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
telkomselundian2013.jimdo.com,bad,2026-01-15 09:03:50.676270,HTTP
hadiah-indosat.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
popmieget-lucky.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
gebyar-poinindosat.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
tricareindonesia.com,bad,2026-01-15 09:03:50.676270,malformed
poinplus-plus-7887-2013.webs.com,bad,2026-01-15 09:03:50.676270,malformed
infohadiahtricare.ml,bad,2026-01-15 09:03:50.676270,malformed
hadiahtricare.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
idtricare.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
kejutanbimatri.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
indosat-id.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
telkomselpoin2222.webs.com,bad,2026-01-15 09:03:50.676270,malformed
kejutan-indosatpoinplusplus2013.webs.com,bad,2026-01-15 09:03:50.676270,malformed
kejutan-indosatpoinplus2013.webs.com,bad,2026-01-15 09:03:50.676270,malformed
telkomsell.jimdo,bad,2026-01-15 09:03:50.676270,malformed
Priode-.webs.com,bad,2026-01-15 09:03:50.676270,malformed
telkomselpoin-777.pusku.com,bad,2026-01-15 09:03:50.676270,malformed
http;//gebyartelkomsel.juplo.com,bad,2026-01-15 09:03:50.676270,malformed
id.tri.webnode.com,bad,2026-01-15 09:03:50.676270,HTTP
http//tri-2016.webnode.com,bad,2026-01-15 09:03:50.676270,malformed
info-undian3.webnode.com,bad,2026-01-15 09:03:50.676270,HTTPS
my-tri8.webnode.com,bad,2026-01-15 09:03:50.676270,HTTPS
info-3careindonesia.tk,bad,2026-01-15 09:03:50.676270,malformed
situshadiah-3care.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
tricareindonesia.com,bad,2026-01-15 09:03:50.676270,malformed
pusat-tricare.com,bad,2026-01-15 09:03:50.676270,malformed
gebyar-tricare.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-tricare.com,bad,2026-01-15 09:03:50.676270,malformed
kejutantriindonesia.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
hadiah-ptmkios547.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
cekhadiahmtronik2016.ga,bad,2026-01-15 09:03:50.676270,malformed
gebyartricare.co.vu,bad,2026-01-15 09:03:50.676270,malformed
tri-2015.webnode.com,bad,2026-01-15 09:03:50.676270,HTTPS
pttricare2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
undianbri.co.vu,bad,2026-01-15 09:03:50.676270,malformed
tokobagusphone.com,bad,2026-01-15 09:03:50.676270,malformed
shopinbursabb.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
jayabb.com,bad,2026-01-15 09:03:50.676270,malformed
jember-shop.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
niaga-cell.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
abadi-shop47.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
metropolitan.inilah.com,bad,2026-01-15 09:03:50.676270,malformed
top100-celluler.com,bad,2026-01-15 09:03:50.676270,malformed
lion-airtravel.com,bad,2026-01-15 09:03:50.676270,malformed
bankbni2016.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
rejekiundian3care.jimdo.com,bad,2026-01-15 09:03:50.676270,HTTP
lady-ticket.webs.com,bad,2026-01-15 09:03:50.676270,malformed
hary-shop-online.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
gebyarhadiah-bima3.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
brotogel4.net,bad,2026-01-15 09:03:50.676270,malformed
undianindosatooredoo.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
detikqq.com,bad,2026-01-15 09:03:50.676270,malformed
thr-ptmkios59.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
isiulangptmkios2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiahmtronik18.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
tsel.me/T4GBOOM,bad,2026-01-15 09:03:50.676270,HTTP
bima-tricare.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiahthrmtronik7.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiahmtronik77.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
hadiahresmimtronik.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
infomtronik48.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
jayabet2.us,bad,2026-01-15 09:03:50.676270,malformed
arenacapsa.com,bad,2026-01-15 09:03:50.676270,malformed
gitartogel1.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-ptmkios19.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiah-undianmtronik.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
jayabet3.com,bad,2026-01-15 09:03:50.676270,malformed
thr-ptmkios89.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pesta247.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-mtronik589.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
3shop.tri.co.id/store,bad,2026-01-15 09:03:50.676270,HTTPS
gebyarhadiah-tricare.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
ptmkios9jkt.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
undiansimpati2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
mkios17.weebly.com,bad,2026-01-15 09:03:50.676270,HTTPS
mkios9.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pesta-mtronik38.tk,bad,2026-01-15 09:03:50.676270,malformed
promobni46.tk,bad,2026-01-15 09:03:50.676270,malformed
undianbimatricare.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
hadiahmtronik2016.ga,bad,2026-01-15 09:03:50.676270,malformed
telkomselpoin217.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
cekhadiahmtronik2016.ga,bad,2026-01-15 09:03:50.676270,malformed
poinmtronik29.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
poinmtronik29.blogspot.co,bad,2026-01-15 09:03:50.676270,malformed
undianmkios664.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
undiantselpoin2111.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiahmtronik77.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
indosat88.ml,bad,2026-01-15 09:03:50.676270,malformed
hadiahresmimtronik.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-resmi5.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
undian-hadiahbri2016.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
tsel.me/tsel,bad,2026-01-15 09:03:50.676270,HTTP
fb.com/l/29Lelu45zXAIALHH,bad,2026-01-15 09:03:50.676270,malformed
gebyarhadiah2016.com,bad,2026-01-15 09:03:50.676270,malformed
undian-mtronik78.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
wigobet3.com,bad,2026-01-15 09:03:50.676270,malformed
undianmkiosmtz.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiah-ptmkios35.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
kejutanindosat.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
infomtronik7.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
mitra-mkios37jkt.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
programplanet3.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
infomtronik73.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pesta477.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
goo.gl/EGMufu,bad,2026-01-15 09:03:50.676270,HTTPS
tri.co.id/paket-bebas-bicara,bad,2026-01-15 09:03:50.676270,HTTPS
layananmtronik.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
cekhadiahmtronik79.tk,bad,2026-01-15 09:03:50.676270,malformed
hadiahmtronik47.blogspot.co,bad,2026-01-15 09:03:50.676270,malformed
brotogel6.com,bad,2026-01-15 09:03:50.676270,malformed
pusatmtronik22.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pesta-mkiostbk.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
undianmtronik2016.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-thr2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
isiulangmkios99.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
mkios-gebyarisiulang.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
infohadiah-bri2016.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
infohadiahresmi.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-thrmtronik.tk,bad,2026-01-15 09:03:50.676270,malformed
bank-bri.gq,bad,2026-01-15 09:03:50.676270,malformed
kejutan-bankbri.tk,bad,2026-01-15 09:03:50.676270,malformed
hadiah-mtronik12.cf,bad,2026-01-15 09:03:50.676270,malformed
hadiahresmimtronik.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
bit.ly/mycarepLy,bad,2026-01-15 09:03:50.676270,HTTPS
undian-mtronik.tk,bad,2026-01-15 09:03:50.676270,malformed
kejutanbri2016.tk,bad,2026-01-15 09:03:50.676270,malformed
mkios137jkt.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
pesta247.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
pt-mkios-2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
3-Ramadhan.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
mkios-daftarhadiah.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
undianindosat-ooredoo.jimdo.com,bad,2026-01-15 09:03:50.676270,malformed
hadiah-ptmkios88.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pesta-mkios4.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
infoundianbri-2016.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
mkios-989.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
isiulang-ptmkios2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
semarak-hadiah-mkios.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
layanan-m-kios-2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
kejutanindosat2016.yolasite.com,bad,2026-01-15 09:03:50.676270,malformed
hadiahpt-mkios547.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiah-ptmkios24.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
indosat45.ml,bad,2026-01-15 09:03:50.676270,malformed
isiulangmkios-2016.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
bri-pusat2016.tk,bad,2026-01-15 09:03:50.676270,malformed
infomtronik89.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
gitartogel4.com,bad,2026-01-15 09:03:50.676270,malformed
jayabet4.us,bad,2026-01-15 09:03:50.676270,malformed
indosat11.ml,bad,2026-01-15 09:03:50.676270,malformed
kejutanindosatooredoo.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
gebyar-mtronik2016.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
infohadiahmtronik2016.ga,bad,2026-01-15 09:03:50.676270,malformed
indosat99.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
goo.gl/x82MSf,bad,2026-01-15 09:03:50.676270,HTTP
undianmkios18.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
layanantri.tk,bad,2026-01-15 09:03:50.676270,malformed
traveloka.com,bad,2026-01-15 09:03:50.676270,HTTPS
ore.do/2aaU4AO,bad,2026-01-15 09:03:50.676270,HTTPS
pinjamandanatunaicepat.com,bad,2026-01-15 09:03:50.676270,malformed
gadaibpkbmobilcepat.com,bad,2026-01-15 09:03:50.676270,HTTPS
undian2016bri.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
kejutan-planet3.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
hadiahpoinmkios.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pesta279.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
undian-hadiahbri2016.blogspot.co.id,bad,2026-01-15 09:03:50.676270,HTTPS
daftarhadiahmtronik2016.ga,bad,2026-01-15 09:03:50.676270,malformed
indosat99.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
ekado.co.id,bad,2026-01-15 09:03:50.676270,malformed
hadiah-ptmkios99.blogspot.com,bad,2026-01-15 09:03:50.676270,HTTPS
pthadiahmtronik8.blogspot.com,bad,2026-01-15 09:03:50.676270,malformed
